,random_array,algorithm,time_taken
5712,816,qs1,0.0018482208251953125
5713,816,qs2,0.0021250247955322266
5714,816,qs3,0.0022487640380859375
5715,816,qs4,0.002276897430419922
5716,816,qs5,0.0021660327911376953
5717,816,merge1,0.0021817684173583984
5718,816,partition_sort,0.0010089874267578125
5719,817,qs1,0.0017919540405273438
5720,817,qs2,0.0023622512817382812
5721,817,qs3,0.002255678176879883
5722,817,qs4,0.0021648406982421875
5723,817,qs5,0.0021250247955322266
5724,817,merge1,0.002209901809692383
5725,817,partition_sort,0.0010111331939697266
5726,818,qs1,0.0018422603607177734
5727,818,qs2,0.0021581649780273438
5728,818,qs3,0.0022737979888916016
5729,818,qs4,0.0023822784423828125
5730,818,qs5,0.0021817684173583984
5731,818,merge1,0.0022242069244384766
5732,818,partition_sort,0.001004934310913086
5733,819,qs1,0.0018129348754882812
5734,819,qs2,0.0022199153900146484
5735,819,qs3,0.0021920204162597656
5736,819,qs4,0.002177000045776367
5737,819,qs5,0.002201080322265625
5738,819,merge1,0.0021677017211914062
5739,819,partition_sort,0.0010128021240234375
5740,820,qs1,0.0018281936645507812
5741,820,qs2,0.0021910667419433594
5742,820,qs3,0.002233743667602539
5743,820,qs4,0.0022580623626708984
5744,820,qs5,0.0022127628326416016
5745,820,merge1,0.002177000045776367
5746,820,partition_sort,0.0010151863098144531
5747,821,qs1,0.001847982406616211
5748,821,qs2,0.0022809505462646484
5749,821,qs3,0.002216815948486328
5750,821,qs4,0.0024259090423583984
5751,821,qs5,0.0021851062774658203
5752,821,merge1,0.002234220504760742
5753,821,partition_sort,0.0010111331939697266
5754,822,qs1,0.0017852783203125
5755,822,qs2,0.0022096633911132812
5756,822,qs3,0.0023298263549804688
5757,822,qs4,0.0022351741790771484
5758,822,qs5,0.0022420883178710938
5759,822,merge1,0.002223968505859375
5760,822,partition_sort,0.0010001659393310547
5761,823,qs1,0.001828908920288086
5762,823,qs2,0.00215911865234375
5763,823,qs3,0.002131223678588867
5764,823,qs4,0.0021560192108154297
5765,823,qs5,0.0021271705627441406
5766,823,merge1,0.0021288394927978516
5767,823,partition_sort,0.000993967056274414
5768,824,qs1,0.0017399787902832031
5769,824,qs2,0.002203702926635742
5770,824,qs3,0.0021448135375976562
5771,824,qs4,0.002343893051147461
5772,824,qs5,0.002269268035888672
5773,824,merge1,0.0021800994873046875
5774,824,partition_sort,0.001010894775390625
5775,825,qs1,0.0018210411071777344
5776,825,qs2,0.002218008041381836
5777,825,qs3,0.002317190170288086
5778,825,qs4,0.0022988319396972656
5779,825,qs5,0.002147674560546875
5780,825,merge1,0.002229928970336914
5781,825,partition_sort,0.0010159015655517578
5782,826,qs1,0.0018279552459716797
5783,826,qs2,0.0022978782653808594
5784,826,qs3,0.0021402835845947266
5785,826,qs4,0.002485036849975586
5786,826,qs5,0.0021390914916992188
5787,826,merge1,0.0021440982818603516
5788,826,partition_sort,0.0010051727294921875
5789,827,qs1,0.0019032955169677734
5790,827,qs2,0.002207040786743164
5791,827,qs3,0.002223968505859375
5792,827,qs4,0.0022339820861816406
5793,827,qs5,0.0021839141845703125
5794,827,merge1,0.0021131038665771484
5795,827,partition_sort,0.0010068416595458984
5796,828,qs1,0.001895904541015625
5797,828,qs2,0.0022182464599609375
5798,828,qs3,0.0022830963134765625
5799,828,qs4,0.0024929046630859375
5800,828,qs5,0.0021889209747314453
5801,828,merge1,0.0022101402282714844
5802,828,partition_sort,0.001007080078125
5803,829,qs1,0.001764059066772461
5804,829,qs2,0.0022537708282470703
5805,829,qs3,0.002168893814086914
5806,829,qs4,0.00225830078125
5807,829,qs5,0.0022330284118652344
5808,829,merge1,0.0022220611572265625
5809,829,partition_sort,0.001010894775390625
5810,830,qs1,0.0018057823181152344
5811,830,qs2,0.0022509098052978516
5812,830,qs3,0.002234220504760742
5813,830,qs4,0.002276897430419922
5814,830,qs5,0.0022630691528320312
5815,830,merge1,0.002254962921142578
5816,830,partition_sort,0.001007080078125
5817,831,qs1,0.0018401145935058594
5818,831,qs2,0.0022051334381103516
5819,831,qs3,0.002207040786743164
5820,831,qs4,0.0021860599517822266
5821,831,qs5,0.0021550655364990234
5822,831,merge1,0.002179861068725586
5823,831,partition_sort,0.001013040542602539
5824,832,qs1,0.0017421245574951172
5825,832,qs2,0.002216815948486328
5826,832,qs3,0.0023648738861083984
5827,832,qs4,0.0023279190063476562
5828,832,qs5,0.0021228790283203125
5829,832,merge1,0.0022301673889160156
5830,832,partition_sort,0.0010089874267578125
5831,833,qs1,0.0018649101257324219
5832,833,qs2,0.002218008041381836
5833,833,qs3,0.0021941661834716797
5834,833,qs4,0.0023157596588134766
5835,833,qs5,0.002254962921142578
5836,833,merge1,0.002122163772583008
5837,833,partition_sort,0.0010030269622802734
5838,834,qs1,0.0018360614776611328
5839,834,qs2,0.0021979808807373047
5840,834,qs3,0.0022170543670654297
5841,834,qs4,0.002223968505859375
5842,834,qs5,0.0022330284118652344
5843,834,merge1,0.0022280216217041016
5844,834,partition_sort,0.001007080078125
5845,835,qs1,0.0019142627716064453
5846,835,qs2,0.002209186553955078
5847,835,qs3,0.002349853515625
5848,835,qs4,0.002293825149536133
5849,835,qs5,0.002161264419555664
5850,835,merge1,0.002118825912475586
5851,835,partition_sort,0.001007080078125
5852,836,qs1,0.0018057823181152344
5853,836,qs2,0.0021550655364990234
5854,836,qs3,0.0021820068359375
5855,836,qs4,0.002196073532104492
5856,836,qs5,0.0022039413452148438
5857,836,merge1,0.0021359920501708984
5858,836,partition_sort,0.0010099411010742188
5859,837,qs1,0.0019063949584960938
5860,837,qs2,0.0021660327911376953
5861,837,qs3,0.002223968505859375
5862,837,qs4,0.0022830963134765625
5863,837,qs5,0.0022630691528320312
5864,837,merge1,0.0022258758544921875
5865,837,partition_sort,0.0010039806365966797
5866,838,qs1,0.0017690658569335938
5867,838,qs2,0.0022668838500976562
5868,838,qs3,0.002299785614013672
5869,838,qs4,0.002279996871948242
5870,838,qs5,0.0021691322326660156
5871,838,merge1,0.002208709716796875
5872,838,partition_sort,0.0010061264038085938
5873,839,qs1,0.0017571449279785156
5874,839,qs2,0.002215862274169922
5875,839,qs3,0.0022859573364257812
5876,839,qs4,0.0023360252380371094
5877,839,qs5,0.0021839141845703125
5878,839,merge1,0.0021250247955322266
5879,839,partition_sort,0.0010111331939697266
5880,840,qs1,0.001817941665649414
5881,840,qs2,0.002234220504760742
5882,840,qs3,0.002105236053466797
5883,840,qs4,0.0022509098052978516
5884,840,qs5,0.0022232532501220703
5885,840,merge1,0.002173900604248047
5886,840,partition_sort,0.0010118484497070312
5887,841,qs1,0.0017688274383544922
5888,841,qs2,0.00214385986328125
5889,841,qs3,0.0022401809692382812
5890,841,qs4,0.0022499561309814453
5891,841,qs5,0.0022814273834228516
5892,841,merge1,0.0022430419921875
5893,841,partition_sort,0.001013040542602539
5894,842,qs1,0.0017600059509277344
5895,842,qs2,0.0022368431091308594
5896,842,qs3,0.002249002456665039
5897,842,qs4,0.0023500919342041016
5898,842,qs5,0.0021948814392089844
5899,842,merge1,0.002209186553955078
5900,842,partition_sort,0.0010089874267578125
5901,843,qs1,0.0017998218536376953
5902,843,qs2,0.002319812774658203
5903,843,qs3,0.0022780895233154297
5904,843,qs4,0.0023331642150878906
5905,843,qs5,0.0022263526916503906
5906,843,merge1,0.0021381378173828125
5907,843,partition_sort,0.0010039806365966797
5908,844,qs1,0.001786947250366211
5909,844,qs2,0.002232074737548828
5910,844,qs3,0.0021669864654541016
5911,844,qs4,0.0025331974029541016
5912,844,qs5,0.0023260116577148438
5913,844,merge1,0.002131938934326172
5914,844,partition_sort,0.0010018348693847656
5915,845,qs1,0.0017628669738769531
5916,845,qs2,0.002255678176879883
5917,845,qs3,0.0024030208587646484
5918,845,qs4,0.002301931381225586
5919,845,qs5,0.002218961715698242
5920,845,merge1,0.0021669864654541016
5921,845,partition_sort,0.001010894775390625
5922,846,qs1,0.001806020736694336
5923,846,qs2,0.002353191375732422
5924,846,qs3,0.002223968505859375
5925,846,qs4,0.002285003662109375
5926,846,qs5,0.002146005630493164
5927,846,merge1,0.002132892608642578
5928,846,partition_sort,0.0010068416595458984
5929,847,qs1,0.001882791519165039
5930,847,qs2,0.0021660327911376953
5931,847,qs3,0.002250194549560547
5932,847,qs4,0.0022399425506591797
5933,847,qs5,0.0021970272064208984
5934,847,merge1,0.0021812915802001953
5935,847,partition_sort,0.001013040542602539
5936,848,qs1,0.0018451213836669922
5937,848,qs2,0.0022199153900146484
5938,848,qs3,0.002084970474243164
5939,848,qs4,0.002246856689453125
5940,848,qs5,0.0022439956665039062
5941,848,merge1,0.0021860599517822266
5942,848,partition_sort,0.001008749008178711
5943,849,qs1,0.0018329620361328125
5944,849,qs2,0.0020411014556884766
5945,849,qs3,0.0022211074829101562
5946,849,qs4,0.002192974090576172
5947,849,qs5,0.002198934555053711
5948,849,merge1,0.002238035202026367
5949,849,partition_sort,0.001008749008178711
5950,850,qs1,0.0018157958984375
5951,850,qs2,0.002257823944091797
5952,850,qs3,0.0022907257080078125
5953,850,qs4,0.002218008041381836
5954,850,qs5,0.0022351741790771484
5955,850,merge1,0.0022149085998535156
5956,850,partition_sort,0.0010068416595458984
5957,851,qs1,0.0018208026885986328
5958,851,qs2,0.0022690296173095703
5959,851,qs3,0.002296924591064453
5960,851,qs4,0.0025451183319091797
5961,851,qs5,0.002162933349609375
5962,851,merge1,0.0021560192108154297
5963,851,partition_sort,0.0010068416595458984
5964,852,qs1,0.001811981201171875
5965,852,qs2,0.0021462440490722656
5966,852,qs3,0.0022630691528320312
5967,852,qs4,0.0022339820861816406
5968,852,qs5,0.0022661685943603516
5969,852,merge1,0.0021660327911376953
5970,852,partition_sort,0.0010139942169189453
5971,853,qs1,0.0017719268798828125
5972,853,qs2,0.0022878646850585938
5973,853,qs3,0.002218008041381836
5974,853,qs4,0.002229928970336914
5975,853,qs5,0.002140045166015625
5976,853,merge1,0.0021800994873046875
5977,853,partition_sort,0.0010101795196533203
5978,854,qs1,0.0018072128295898438
5979,854,qs2,0.0022220611572265625
5980,854,qs3,0.0023119449615478516
5981,854,qs4,0.0022830963134765625
5982,854,qs5,0.0021009445190429688
5983,854,merge1,0.002148151397705078
5984,854,partition_sort,0.0010440349578857422
5985,855,qs1,0.0018458366394042969
5986,855,qs2,0.002457857131958008
5987,855,qs3,0.0023229122161865234
5988,855,qs4,0.0021109580993652344
5989,855,qs5,0.0021772384643554688
5990,855,merge1,0.0022420883178710938
5991,855,partition_sort,0.0010030269622802734
5992,856,qs1,0.0018041133880615234
5993,856,qs2,0.002218961715698242
5994,856,qs3,0.002231121063232422
5995,856,qs4,0.002170085906982422
5996,856,qs5,0.002173900604248047
5997,856,merge1,0.0022280216217041016
5998,856,partition_sort,0.0010061264038085938
5999,857,qs1,0.0018770694732666016
6000,857,qs2,0.002170085906982422
6001,857,qs3,0.0022499561309814453
6002,857,qs4,0.002418994903564453
6003,857,qs5,0.0023212432861328125
6004,857,merge1,0.0021800994873046875
6005,857,partition_sort,0.0010030269622802734
6006,858,qs1,0.0017857551574707031
6007,858,qs2,0.0022840499877929688
6008,858,qs3,0.002213001251220703
6009,858,qs4,0.002154827117919922
6010,858,qs5,0.002196073532104492
6011,858,merge1,0.0022220611572265625
6012,858,partition_sort,0.0010082721710205078
6013,859,qs1,0.001840829849243164
6014,859,qs2,0.002307891845703125
6015,859,qs3,0.002374887466430664
6016,859,qs4,0.002343893051147461
6017,859,qs5,0.0022170543670654297
6018,859,merge1,0.002199888229370117
6019,859,partition_sort,0.0010089874267578125
6020,860,qs1,0.0017228126525878906
6021,860,qs2,0.002189159393310547
6022,860,qs3,0.002240896224975586
6023,860,qs4,0.0021963119506835938
6024,860,qs5,0.0022001266479492188
6025,860,merge1,0.0022437572479248047
6026,860,partition_sort,0.001007080078125
6027,861,qs1,0.0017952919006347656
6028,861,qs2,0.0022509098052978516
6029,861,qs3,0.002199888229370117
6030,861,qs4,0.0023932456970214844
6031,861,qs5,0.0021758079528808594
6032,861,merge1,0.0021851062774658203
6033,861,partition_sort,0.0010058879852294922
6034,862,qs1,0.0018038749694824219
6035,862,qs2,0.002254009246826172
6036,862,qs3,0.002256155014038086
6037,862,qs4,0.002241849899291992
6038,862,qs5,0.002215147018432617
6039,862,merge1,0.0021932125091552734
6040,862,partition_sort,0.0010030269622802734
6041,863,qs1,0.001837015151977539
6042,863,qs2,0.002283811569213867
6043,863,qs3,0.002258777618408203
6044,863,qs4,0.0024242401123046875
6045,863,qs5,0.002171754837036133
6046,863,merge1,0.0021979808807373047
6047,863,partition_sort,0.0010046958923339844
6048,864,qs1,0.0018527507781982422
6049,864,qs2,0.0022950172424316406
6050,864,qs3,0.0022127628326416016
6051,864,qs4,0.0021860599517822266
6052,864,qs5,0.002216815948486328
6053,864,merge1,0.0021779537200927734
6054,864,partition_sort,0.0010030269622802734
6055,865,qs1,0.0018208026885986328
6056,865,qs2,0.0021419525146484375
6057,865,qs3,0.0022957324981689453
6058,865,qs4,0.002218008041381836
6059,865,qs5,0.0021538734436035156
6060,865,merge1,0.0022110939025878906
6061,865,partition_sort,0.0010290145874023438
6062,866,qs1,0.0018248558044433594
6063,866,qs2,0.002146005630493164
6064,866,qs3,0.002153158187866211
6065,866,qs4,0.0022399425506591797
6066,866,qs5,0.002215862274169922
6067,866,merge1,0.0021371841430664062
6068,866,partition_sort,0.0010039806365966797
6069,867,qs1,0.0018317699432373047
6070,867,qs2,0.002246856689453125
6071,867,qs3,0.0023310184478759766
6072,867,qs4,0.002341747283935547
6073,867,qs5,0.0021839141845703125
6074,867,merge1,0.0021600723266601562
6075,867,partition_sort,0.0010018348693847656
6076,868,qs1,0.0019178390502929688
6077,868,qs2,0.002254962921142578
6078,868,qs3,0.0022017955780029297
6079,868,qs4,0.0023369789123535156
6080,868,qs5,0.0021851062774658203
6081,868,merge1,0.0021648406982421875
6082,868,partition_sort,0.0010039806365966797
6083,869,qs1,0.0018138885498046875
6084,869,qs2,0.0022361278533935547
6085,869,qs3,0.002256155014038086
6086,869,qs4,0.002377033233642578
6087,869,qs5,0.002263784408569336
6088,869,merge1,0.0021791458129882812
6089,869,partition_sort,0.0010037422180175781
6090,870,qs1,0.0018699169158935547
6091,870,qs2,0.0021669864654541016
6092,870,qs3,0.002214193344116211
6093,870,qs4,0.002421855926513672
6094,870,qs5,0.002209186553955078
6095,870,merge1,0.0021839141845703125
6096,870,partition_sort,0.0010042190551757812
6097,871,qs1,0.0017619132995605469
6098,871,qs2,0.002103090286254883
6099,871,qs3,0.002215862274169922
6100,871,qs4,0.0021948814392089844
6101,871,qs5,0.002226114273071289
6102,871,merge1,0.0022220611572265625
6103,871,partition_sort,0.0010018348693847656
6104,872,qs1,0.0018439292907714844
6105,872,qs2,0.0022919178009033203
6106,872,qs3,0.0022220611572265625
6107,872,qs4,0.0023801326751708984
6108,872,qs5,0.002216815948486328
6109,872,merge1,0.002154111862182617
6110,872,partition_sort,0.001010894775390625
6111,873,qs1,0.0018558502197265625
6112,873,qs2,0.002249002456665039
6113,873,qs3,0.002337217330932617
6114,873,qs4,0.002288818359375
6115,873,qs5,0.002235889434814453
6116,873,merge1,0.0022270679473876953
6117,873,partition_sort,0.0010058879852294922
6118,874,qs1,0.0018939971923828125
6119,874,qs2,0.0022230148315429688
6120,874,qs3,0.0022580623626708984
6121,874,qs4,0.0023648738861083984
6122,874,qs5,0.002234935760498047
6123,874,merge1,0.00222015380859375
6124,874,partition_sort,0.0010538101196289062
6125,875,qs1,0.0018460750579833984
6126,875,qs2,0.002309083938598633
6127,875,qs3,0.0023262500762939453
6128,875,qs4,0.0025920867919921875
6129,875,qs5,0.002287149429321289
6130,875,merge1,0.002227783203125
6131,875,partition_sort,0.001024007797241211
6132,876,qs1,0.001809835433959961
6133,876,qs2,0.0021088123321533203
6134,876,qs3,0.002212047576904297
6135,876,qs4,0.002193927764892578
6136,876,qs5,0.0021817684173583984
6137,876,merge1,0.0021398067474365234
6138,876,partition_sort,0.0010051727294921875
6139,877,qs1,0.0019080638885498047
6140,877,qs2,0.0022690296173095703
6141,877,qs3,0.0022020339965820312
6142,877,qs4,0.002198934555053711
6143,877,qs5,0.0022499561309814453
6144,877,merge1,0.002206087112426758
6145,877,partition_sort,0.0010349750518798828
6146,878,qs1,0.0018999576568603516
6147,878,qs2,0.0021572113037109375
6148,878,qs3,0.0023620128631591797
6149,878,qs4,0.002362966537475586
6150,878,qs5,0.00213623046875
6151,878,merge1,0.0021698474884033203
6152,878,partition_sort,0.0009961128234863281
6153,879,qs1,0.0017979145050048828
6154,879,qs2,0.002216815948486328
6155,879,qs3,0.0022089481353759766
6156,879,qs4,0.002341032028198242
6157,879,qs5,0.0022809505462646484
6158,879,merge1,0.0022008419036865234
6159,879,partition_sort,0.0010259151458740234
6160,880,qs1,0.0017850399017333984
6161,880,qs2,0.0021889209747314453
6162,880,qs3,0.002359151840209961
6163,880,qs4,0.00222015380859375
6164,880,qs5,0.002215862274169922
6165,880,merge1,0.002191305160522461
6166,880,partition_sort,0.0010101795196533203
6167,881,qs1,0.0018210411071777344
6168,881,qs2,0.0022377967834472656
6169,881,qs3,0.0022788047790527344
6170,881,qs4,0.0022139549255371094
6171,881,qs5,0.0021250247955322266
6172,881,merge1,0.002218008041381836
6173,881,partition_sort,0.0010480880737304688
6174,882,qs1,0.001825094223022461
6175,882,qs2,0.0021359920501708984
6176,882,qs3,0.00222015380859375
6177,882,qs4,0.0025959014892578125
6178,882,qs5,0.002223968505859375
6179,882,merge1,0.0021491050720214844
6180,882,partition_sort,0.00102996826171875
6181,883,qs1,0.0018200874328613281
6182,883,qs2,0.0024209022521972656
6183,883,qs3,0.002212047576904297
6184,883,qs4,0.0023462772369384766
6185,883,qs5,0.0021851062774658203
6186,883,merge1,0.0022149085998535156
6187,883,partition_sort,0.0009989738464355469
6188,884,qs1,0.0018711090087890625
6189,884,qs2,0.0022089481353759766
6190,884,qs3,0.002237081527709961
6191,884,qs4,0.002180814743041992
6192,884,qs5,0.0022068023681640625
6193,884,merge1,0.0021758079528808594
6194,884,partition_sort,0.0010089874267578125
6195,885,qs1,0.001766204833984375
6196,885,qs2,0.0020973682403564453
6197,885,qs3,0.0021622180938720703
6198,885,qs4,0.0023450851440429688
6199,885,qs5,0.0022020339965820312
6200,885,merge1,0.002165079116821289
6201,885,partition_sort,0.0010178089141845703
6202,886,qs1,0.0018558502197265625
6203,886,qs2,0.0021843910217285156
6204,886,qs3,0.0023717880249023438
6205,886,qs4,0.0024890899658203125
6206,886,qs5,0.0023529529571533203
6207,886,merge1,0.002218961715698242
6208,886,partition_sort,0.0010170936584472656
6209,887,qs1,0.0020232200622558594
6210,887,qs2,0.002353191375732422
6211,887,qs3,0.002366781234741211
6212,887,qs4,0.0023653507232666016
6213,887,qs5,0.002298116683959961
6214,887,merge1,0.002157926559448242
6215,887,partition_sort,0.000993967056274414
6216,888,qs1,0.0018248558044433594
6217,888,qs2,0.002209901809692383
6218,888,qs3,0.002131223678588867
6219,888,qs4,0.0022618770599365234
6220,888,qs5,0.0022249221801757812
6221,888,merge1,0.0021889209747314453
6222,888,partition_sort,0.0010020732879638672
6223,889,qs1,0.0018618106842041016
6224,889,qs2,0.0022079944610595703
6225,889,qs3,0.0022912025451660156
6226,889,qs4,0.0022749900817871094
6227,889,qs5,0.0021889209747314453
6228,889,merge1,0.0021500587463378906
6229,889,partition_sort,0.0010061264038085938
6230,890,qs1,0.0019321441650390625
6231,890,qs2,0.002438068389892578
6232,890,qs3,0.00232696533203125
6233,890,qs4,0.002591848373413086
6234,890,qs5,0.0023488998413085938
6235,890,merge1,0.0022499561309814453
6236,890,partition_sort,0.0010199546813964844
6237,891,qs1,0.001798868179321289
6238,891,qs2,0.0023119449615478516
6239,891,qs3,0.0022211074829101562
6240,891,qs4,0.002084016799926758
6241,891,qs5,0.002177000045776367
6242,891,merge1,0.002344846725463867
6243,891,partition_sort,0.0010271072387695312
6244,892,qs1,0.001795053482055664
6245,892,qs2,0.0022678375244140625
6246,892,qs3,0.0021560192108154297
6247,892,qs4,0.002566814422607422
6248,892,qs5,0.002270221710205078
6249,892,merge1,0.0021080970764160156
6250,892,partition_sort,0.0010128021240234375
6251,893,qs1,0.0018739700317382812
6252,893,qs2,0.002332925796508789
6253,893,qs3,0.0024538040161132812
6254,893,qs4,0.002357959747314453
6255,893,qs5,0.0022258758544921875
6256,893,merge1,0.0022017955780029297
6257,893,partition_sort,0.0010120868682861328
6258,894,qs1,0.0018467903137207031
6259,894,qs2,0.0022611618041992188
6260,894,qs3,0.0023179054260253906
6261,894,qs4,0.0024230480194091797
6262,894,qs5,0.0022950172424316406
6263,894,merge1,0.002279996871948242
6264,894,partition_sort,0.0010170936584472656
6265,895,qs1,0.0019321441650390625
6266,895,qs2,0.0023441314697265625
6267,895,qs3,0.0022656917572021484
6268,895,qs4,0.0022420883178710938
6269,895,qs5,0.0022971630096435547
6270,895,merge1,0.0021581649780273438
6271,895,partition_sort,0.0010120868682861328
6272,896,qs1,0.0018458366394042969
6273,896,qs2,0.002279996871948242
6274,896,qs3,0.0023458003997802734
6275,896,qs4,0.002293109893798828
6276,896,qs5,0.0023009777069091797
6277,896,merge1,0.002165079116821289
6278,896,partition_sort,0.0010039806365966797
6279,897,qs1,0.00177001953125
6280,897,qs2,0.002290010452270508
6281,897,qs3,0.0023338794708251953
6282,897,qs4,0.002501964569091797
6283,897,qs5,0.0022957324981689453
6284,897,merge1,0.002146005630493164
6285,897,partition_sort,0.0010113716125488281
6286,898,qs1,0.0018150806427001953
6287,898,qs2,0.0021932125091552734
6288,898,qs3,0.0021817684173583984
6289,898,qs4,0.002148151397705078
6290,898,qs5,0.0020799636840820312
6291,898,merge1,0.0021507740020751953
6292,898,partition_sort,0.0010058879852294922
6293,899,qs1,0.0018270015716552734
6294,899,qs2,0.0022270679473876953
6295,899,qs3,0.002187013626098633
6296,899,qs4,0.0023751258850097656
6297,899,qs5,0.0021660327911376953
6298,899,merge1,0.002207040786743164
6299,899,partition_sort,0.0010118484497070312
6300,900,qs1,0.0018339157104492188
6301,900,qs2,0.0021500587463378906
6302,900,qs3,0.0022830963134765625
6303,900,qs4,0.00232696533203125
6304,900,qs5,0.0022058486938476562
6305,900,merge1,0.0022542476654052734
6306,900,partition_sort,0.0010120868682861328
6307,901,qs1,0.0018029212951660156
6308,901,qs2,0.0021522045135498047
6309,901,qs3,0.002296924591064453
6310,901,qs4,0.002348184585571289
6311,901,qs5,0.002267122268676758
6312,901,merge1,0.002126932144165039
6313,901,partition_sort,0.0010368824005126953
6314,902,qs1,0.0019221305847167969
6315,902,qs2,0.002148151397705078
6316,902,qs3,0.0022389888763427734
6317,902,qs4,0.002315044403076172
6318,902,qs5,0.002198934555053711
6319,902,merge1,0.0021598339080810547
6320,902,partition_sort,0.001016855239868164
6321,903,qs1,0.0018589496612548828
6322,903,qs2,0.0022411346435546875
6323,903,qs3,0.0022118091583251953
6324,903,qs4,0.002355813980102539
6325,903,qs5,0.0021402835845947266
6326,903,merge1,0.002209901809692383
6327,903,partition_sort,0.001013040542602539
6328,904,qs1,0.001817941665649414
6329,904,qs2,0.002157926559448242
6330,904,qs3,0.0021729469299316406
6331,904,qs4,0.0022919178009033203
6332,904,qs5,0.0021979808807373047
6333,904,merge1,0.002117156982421875
6334,904,partition_sort,0.0010178089141845703
6335,905,qs1,0.0018169879913330078
6336,905,qs2,0.0022470951080322266
6337,905,qs3,0.0022771358489990234
6338,905,qs4,0.0023031234741210938
6339,905,qs5,0.0021691322326660156
6340,905,merge1,0.0021979808807373047
6341,905,partition_sort,0.0010118484497070312
6342,906,qs1,0.0018100738525390625
6343,906,qs2,0.0023069381713867188
6344,906,qs3,0.0022552013397216797
6345,906,qs4,0.0023317337036132812
6346,906,qs5,0.002148866653442383
6347,906,merge1,0.002232074737548828
6348,906,partition_sort,0.001013040542602539
6349,907,qs1,0.00185394287109375
6350,907,qs2,0.00225830078125
6351,907,qs3,0.0022568702697753906
6352,907,qs4,0.002138853073120117
6353,907,qs5,0.0021638870239257812
6354,907,merge1,0.002228975296020508
6355,907,partition_sort,0.0010037422180175781
6356,908,qs1,0.0018911361694335938
6357,908,qs2,0.0021309852600097656
6358,908,qs3,0.002321958541870117
6359,908,qs4,0.002259969711303711
6360,908,qs5,0.002232789993286133
6361,908,merge1,0.002185821533203125
6362,908,partition_sort,0.001001119613647461
6363,909,qs1,0.0018618106842041016
6364,909,qs2,0.0023267269134521484
6365,909,qs3,0.0022368431091308594
6366,909,qs4,0.002264261245727539
6367,909,qs5,0.002344846725463867
6368,909,merge1,0.0022001266479492188
6369,909,partition_sort,0.001009225845336914
6370,910,qs1,0.0017979145050048828
6371,910,qs2,0.0022389888763427734
6372,910,qs3,0.002257823944091797
6373,910,qs4,0.002205371856689453
6374,910,qs5,0.002260923385620117
6375,910,merge1,0.002221822738647461
6376,910,partition_sort,0.001007080078125
6377,911,qs1,0.0017819404602050781
6378,911,qs2,0.0022132396697998047
6379,911,qs3,0.0021550655364990234
6380,911,qs4,0.002187967300415039
6381,911,qs5,0.0021271705627441406
6382,911,merge1,0.002195119857788086
6383,911,partition_sort,0.0010101795196533203
6384,912,qs1,0.0017840862274169922
6385,912,qs2,0.0021550655364990234
6386,912,qs3,0.002307891845703125
6387,912,qs4,0.0023589134216308594
6388,912,qs5,0.002190828323364258
6389,912,merge1,0.002228975296020508
6390,912,partition_sort,0.0010089874267578125
6391,913,qs1,0.0017852783203125
6392,913,qs2,0.002209186553955078
6393,913,qs3,0.0023276805877685547
6394,913,qs4,0.002191781997680664
6395,913,qs5,0.0022029876708984375
6396,913,merge1,0.0022521018981933594
6397,913,partition_sort,0.0010378360748291016
6398,914,qs1,0.0019009113311767578
6399,914,qs2,0.002132892608642578
6400,914,qs3,0.002226114273071289
6401,914,qs4,0.0022869110107421875
6402,914,qs5,0.002206087112426758
6403,914,merge1,0.002232074737548828
6404,914,partition_sort,0.001008749008178711
6405,915,qs1,0.0018260478973388672
6406,915,qs2,0.0021507740020751953
6407,915,qs3,0.002279043197631836
6408,915,qs4,0.0022699832916259766
6409,915,qs5,0.002218961715698242
6410,915,merge1,0.002210855484008789
6411,915,partition_sort,0.0009987354278564453
6412,916,qs1,0.0016977787017822266
6413,916,qs2,0.0022230148315429688
6414,916,qs3,0.002343893051147461
6415,916,qs4,0.0021321773529052734
6416,916,qs5,0.002215862274169922
6417,916,merge1,0.002174854278564453
6418,916,partition_sort,0.0010178089141845703
6419,917,qs1,0.0018360614776611328
6420,917,qs2,0.002262115478515625
6421,917,qs3,0.0021750926971435547
6422,917,qs4,0.002193927764892578
6423,917,qs5,0.0022008419036865234
6424,917,merge1,0.0022530555725097656
6425,917,partition_sort,0.0010051727294921875
6426,918,qs1,0.001795053482055664
6427,918,qs2,0.0022690296173095703
6428,918,qs3,0.002268075942993164
6429,918,qs4,0.0023491382598876953
6430,918,qs5,0.002111196517944336
6431,918,merge1,0.0022439956665039062
6432,918,partition_sort,0.0010459423065185547
6433,919,qs1,0.0018649101257324219
6434,919,qs2,0.002151966094970703
6435,919,qs3,0.0022470951080322266
6436,919,qs4,0.0025947093963623047
6437,919,qs5,0.002173185348510742
6438,919,merge1,0.0022461414337158203
6439,919,partition_sort,0.0010309219360351562
6440,920,qs1,0.0017850399017333984
6441,920,qs2,0.002221822738647461
6442,920,qs3,0.002192974090576172
6443,920,qs4,0.0023097991943359375
6444,920,qs5,0.0021729469299316406
6445,920,merge1,0.002228975296020508
6446,920,partition_sort,0.0010128021240234375
6447,921,qs1,0.0018460750579833984
6448,921,qs2,0.002317190170288086
6449,921,qs3,0.0022461414337158203
6450,921,qs4,0.0022878646850585938
6451,921,qs5,0.0021729469299316406
